result,reason,unit_id,unit_type,serial,model,qrcode,region,site_num,visit_num,uar_link,photo_url,photo_description,completed_time
GOOD,"Two cube separators are visible and properly installed with parallel dividers intact, no visible damage or misalignment.",180417,Ice Machine,"""1101218425""","""MC1Y2176C161""",QRSF58161,LHFLORIDA,5485,19.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/80024/1219004544,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5485/Visit/19/QRSF58161/field_45_photo.jpg?35737,Evap. After Cleaning,2025-02-24 00:00:00
GOOD,Cube separator grid is properly installed with parallel dividers intact and no visible damage or obstruction.,180417,Ice Machine,"""1101218425""","""MC1Y2176C161""",QRSF58161,LHFLORIDA,5485,19.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/80024/1219004544,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5485/Visit/19/QRSF58161/field_375_photo.jpg?26152,Ice thickness probe adjustment,2025-02-24 00:00:00
GOOD,"Cube separator grid is clearly visible with parallel dividers intact, properly positioned in the machine, and showing no signs of damage or cracks.",180417,Ice Machine,"""1101218425""","""MC1Y2176C161""",QRSF58161,LHFLORIDA,5485,19.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/80024/1219004544,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5485/Visit/19/QRSF58161/field_388_photo.jpg?28576,Ice thickness probe position after adjustment,2025-02-24 00:00:00
GOOD,"Cube separator is properly installed and visible in the discharge area, showing no visible cracks or damage.",181288,Ice Machine,"""K01630B""","""KM 2600SRJ3""",QRSF74330,LHGEORGIA,5311,11.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/66649/1015302144,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5311/Visit/11/QRSF74330/field_46_photo.jpg?17999,New Ice,2024-02-12 00:00:00
GOOD,"Cube separators are clearly visible on both sides of the ice machine interior, properly installed with intact plastic grid dividers in correct position.",181288,Ice Machine,"""K01630B""","""KM 2600SRJ3""",QRSF74330,LHGEORGIA,5311,18.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/73397/1118140992,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5311/Visit/18/QRSF74330/field_4_photo.jpg,Drop Zone Wiped Down,2024-08-21 00:00:00
GOOD,Cube separator is properly installed with clear parallel dividers and no visible damage or ice buildup obstruction.,181288,Ice Machine,"""K01630B""","""KM 2600SRJ3""",QRSF74330,LHGEORGIA,5311,18.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/73397/1118140992,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5311/Visit/18/QRSF74330/field_313_photo.jpg,Before evap cleaning,2024-08-21 00:00:00
GOOD,"Cube separator is properly installed in its correct position between the evaporator and bin, appears intact and functional with no visible damage or cracks.",181288,Ice Machine,"""K01630B""","""KM 2600SRJ3""",QRSF74330,LHGEORGIA,5311,19.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/75437/1149128448,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5311/Visit/19/QRSF74330/field_285_photo.jpg?18566,Before Cleaning drop zone,2024-10-22 00:00:00
GOOD,"The cube separator is properly installed between the evaporator and ice bin, appearing intact and positioned correctly to guide ice cubes downward.",181288,Ice Machine,"""K01630B""","""KM 2600SRJ3""",QRSF74330,LHGEORGIA,5311,20.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/77428/1179498624,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5311/Visit/20/QRSF74330/field_285_photo.jpg?76166,Before Cleaning drop zone,2024-12-07 00:00:00
GOOD,"Cube separators are clearly visible with parallel grid dividers properly installed between the evaporator and bin, appearing intact and undamaged.",181288,Ice Machine,"""K01630B""","""KM 2600SRJ3""",QRSF74330,LHGEORGIA,5311,21.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/79738/1214683584,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5311/Visit/21/QRSF74330/field_313_photo.jpg?46914,Before evap cleaning,2025-02-10 00:00:00
GOOD,Cube separators are visible and properly installed in both evaporator sections with all grid dividers intact and correctly positioned.,181288,Ice Machine,"""K01630B""","""KM 2600SRJ3""",QRSF74330,LHGEORGIA,5311,21.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/79738/1214683584,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5311/Visit/21/QRSF74330/field_45_photo.jpg?97777,Evap. After Cleaning,2025-02-10 00:00:00
GOOD,"Cube separator is properly installed between the evaporator and ice bin, showing correct positioning and no visible damage or obstruction.",181288,Ice Machine,"""K01630B""","""KM 2600SRJ3""",QRSF74330,LHGEORGIA,5311,23.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/84348/128394240,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5311/Visit/23/QRSF74330/field_285_photo.jpg?43117,Before Cleaning drop zone,2025-06-19 00:00:00
GOOD,Cube separator grid is properly installed with parallel dividers intact and no visible damage or missing sections.,181936,Ice Machine,"""K00284G""","""KM 1900SRJ3""",QRSF52327,LHALABAMA,5290,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/54696/833204544,https://storage.googleapis.com/filtrex_main_site/Longhorn/imgs/5290.02_3876642_pic_evapD.jpg,Evaporator Photo 1,2023-02-13 00:00:00
GOOD,"Cube separators are properly installed with parallel dividers intact, no visible damage or cracks, and correct positioning between the evaporator and bin area.",181936,Ice Machine,"""K00284G""","""KM 1900SRJ3""",QRSF52327,LHALABAMA,5290,10.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/66744/1016783616,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5290/Visit/10/QRSF52327/field_45_photo.jpg?38993,Evap. After Cleaning,2024-02-15 00:00:00
GOOD,Cube separator is properly installed with parallel dividers intact and no visible damage or obstruction.,181936,Ice Machine,"""K00284G""","""KM 1900SRJ3""",QRSF52327,LHALABAMA,5290,15.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/73527/1120116288,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5290/Visit/15/QRSF52327/field_4_photo.jpg?54167,Drop Zone Wiped Down,2024-08-22 00:00:00
GOOD,"Cube separator is properly installed between the evaporator and bin, functioning to guide ice cubes downward without visible damage.",181936,Ice Machine,"""K00284G""","""KM 1900SRJ3""",QRSF52327,LHALABAMA,5290,16.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/75527/1150609920,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5290/Visit/16/QRSF52327/field_285_photo.jpg?21840,Before Cleaning drop zone,2024-10-30 00:00:00
GOOD,"Cube separator is properly installed in its correct position between the evaporator and bin, appears undamaged and functional.",181936,Ice Machine,"""K00284G""","""KM 1900SRJ3""",QRSF52327,LHALABAMA,5290,16.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/75527/1150609920,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5290/Visit/16/QRSF52327/field_4_photo.jpg?28245,Drop Zone Wiped Down,2024-10-30 00:00:00
GOOD,"Cube separator is properly installed with intact plastic grid structure and parallel dividers clearly visible, showing no damage or misalignment.",181936,Ice Machine,"""K00284G""","""KM 1900SRJ3""",QRSF52327,LHALABAMA,5290,16.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/75527/1150609920,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5290/Visit/16/QRSF52327/field_313_photo.jpg?6944,Before evap cleaning,2024-10-30 00:00:00
GOOD,Cube separator grid is properly installed with parallel dividers intact and no visible damage or debris obstruction.,181936,Ice Machine,"""K00284G""","""KM 1900SRJ3""",QRSF52327,LHALABAMA,5290,18.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/79582/1212337920,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5290/Visit/18/QRSF52327/field_313_photo.jpg?31793,Before evap cleaning,2025-02-11 00:00:00
GOOD,"Cube separator is properly installed in position between the evaporator and ice bin, showing intact plastic grid structure with no visible damage or cracks.",181936,Ice Machine,"""K00284G""","""KM 1900SRJ3""",QRSF52327,LHALABAMA,5290,18.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/79582/1212337920,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5290/Visit/18/QRSF52327/field_314_photo.jpg?89199,Before cleaning bin,2025-02-11 00:00:00
GOOD,Cube separator grids are properly installed with parallel dividers intact and no visible damage or misalignment.,181936,Ice Machine,"""K00284G""","""KM 1900SRJ3""",QRSF52327,LHALABAMA,5290,18.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/79582/1212337920,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5290/Visit/18/QRSF52327/field_45_photo.jpg?18353,Evap. After Cleaning,2025-02-11 00:00:00
GOOD,Cube separator is properly installed with parallel dividers intact and no visible damage or displacement.,181936,Ice Machine,"""K00284G""","""KM 1900SRJ3""",QRSF52327,LHALABAMA,5290,19.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/81794/124567104,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5290/Visit/19/QRSF52327/field_313_photo.jpg,Before evap cleaning,2025-04-28 00:00:00
GOOD,Cube separator is properly installed with all parallel dividers intact and correctly positioned between the evaporator and bin area.,181936,Ice Machine,"""K00284G""","""KM 1900SRJ3""",QRSF52327,LHALABAMA,5290,19.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/81794/124567104,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5290/Visit/19/QRSF52327/field_45_photo.jpg?56433,Evap. After Cleaning,2025-04-28 00:00:00
GOOD,Cube separators are clearly visible with parallel white plastic dividers properly installed and undamaged between the evaporator and bin area.,181936,Ice Machine,"""K00284G""","""KM 1900SRJ3""",QRSF52327,LHALABAMA,5290,19.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/81794/124567104,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5290/Visit/19/QRSF52327/field_282_photo.jpg?39697,Ice Machine Cleaned and Disassembled,2025-04-28 00:00:00
GOOD,The cube separator is properly installed with parallel dividers intact and no visible damage or misalignment.,181936,Ice Machine,"""K00284G""","""KM 1900SRJ3""",QRSF52327,LHALABAMA,5290,19.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/81794/124567104,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5290/Visit/19/QRSF52327/field_424_photo.jpg,Ice machine components Re-Assembled,2025-04-28 00:00:00
GOOD,Cube separator is properly installed in position with visible parallel grid dividers and no apparent damage or cracks.,181936,Ice Machine,"""K00284G""","""KM 1900SRJ3""",QRSF52327,LHALABAMA,5290,20.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/84140/128147328,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5290/Visit/20/QRSF52327/field_4_photo.jpg?15419,Drop Zone Wiped Down,2025-06-23 00:00:00
GOOD,"Cube separator grid is clearly visible with parallel dividers intact, properly installed, and showing no visible damage or obstruction.",182791,Ice Machine,J10215K,KM-1900SRK3,QRSF58780,LHFLORIDA,5611,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/54620/832093440,https://storage.googleapis.com/filtrex_main_site/Longhorn/imgs/5611.02_4007504_pic_evapC.jpg,Evaporator Photo 2,2023-02-16 00:00:00
GOOD,The cube separator grid is clearly visible with parallel dividers properly installed and appears undamaged with no cracks or warping.,182791,Ice Machine,J10215K,KM-1900SRK3,QRSF58780,LHFLORIDA,5611,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/54620/832093440,https://storage.googleapis.com/filtrex_main_site/Longhorn/imgs/5611.02_4007504_vaddp2.jpg,DISASSEMBELED COMPONENTS IN SINK,2023-02-16 00:00:00
GOOD,The cube separator grid is visible and properly installed between the evaporator and ice bin with no visible damage or misalignment.,182791,Ice Machine,J10215K,KM-1900SRK3,QRSF58780,LHFLORIDA,5611,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/54620/832093440,https://storage.googleapis.com/filtrex_main_site/Longhorn/imgs/5611.02_4007504_vaddp1.jpg,Ice in bin on arrival,2023-02-16 00:00:00
GOOD,"The white plastic cube separator is properly installed between the evaporator and bin, showing no visible damage or obstruction.",182791,Ice Machine,J10215K,KM-1900SRK3,QRSF58780,LHFLORIDA,5611,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/52333/797155392,https://storage.googleapis.com/dev_customer_images//rebuild/Longhorn/5611/Visit/3/QRSF58780/field_46_photo.jpg,New Ice,2023-04-24 00:00:00
GOOD,Cube separator is properly installed in the bin with parallel dividers intact and no visible damage or debris obstruction.,182791,Ice Machine,J10215K,KM-1900SRK3,QRSF58780,LHFLORIDA,5611,5.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/60884/927524928,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5611/Visit/5/QRSF58780/field_17_photo.jpg?30344,Ice Machine Components In Cleaner,2023-08-22 00:00:00
GOOD,Cube separator grid is properly installed with parallel dividers intact and no visible damage or obstruction.,182791,Ice Machine,J10215K,KM-1900SRK3,QRSF58780,LHFLORIDA,5611,5.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/60884/927524928,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5611/Visit/5/QRSF58780/field_45_photo.jpg,Evap. After Cleaning,2023-08-22 00:00:00
GOOD,Cube separator grid is properly installed with parallel dividers intact and no visible damage or cracks.,182791,Ice Machine,J10215K,KM-1900SRK3,QRSF58780,LHFLORIDA,5611,9.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/66665/1015549056,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5611/Visit/9/QRSF58780/field_45_photo.jpg?80707,Evap. After Cleaning,2024-02-06 00:00:00
GOOD,Cube separator grids are clearly visible with proper parallel divider structure and no visible damage or deformation.,182791,Ice Machine,J10215K,KM-1900SRK3,QRSF58780,LHFLORIDA,5611,13.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/72828/1109375616,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5611/Visit/13/QRSF58780/field_285_photo.jpg?66734,Before Cleaning drop zone,2024-08-13 00:00:00
GOOD,"The cube separator grid is properly installed between the evaporator and bin, displaying the characteristic plastic grid pattern with parallel dividers and showing no visible damage or obstruction.",182791,Ice Machine,J10215K,KM-1900SRK3,QRSF58780,LHFLORIDA,5611,16.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/77811/1185301056,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5611/Visit/16/QRSF58780/field_285_photo.jpg?37735,Before Cleaning drop zone,2024-12-21 00:00:00
GOOD,"Cube separator is properly installed with visible parallel divider grid in good condition, positioned correctly between the evaporator and bin area.",182791,Ice Machine,J10215K,KM-1900SRK3,QRSF58780,LHFLORIDA,5611,18.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/81811/124567104,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5611/Visit/18/QRSF58780/field_285_photo.jpg?84578,Before Cleaning drop zone,2025-04-03 00:00:00
GOOD,"Cube separator is properly installed with parallel grid dividers intact, clean condition, and correct positioning between evaporator and bin area.",182791,Ice Machine,J10215K,KM-1900SRK3,QRSF58780,LHFLORIDA,5611,18.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/81811/124567104,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5611/Visit/18/QRSF58780/field_4_photo.jpg?68454,Drop Zone Wiped Down,2025-04-03 00:00:00
GOOD,Cube separator is properly installed with intact parallel dividers and grid structure visible in good condition.,182791,Ice Machine,J10215K,KM-1900SRK3,QRSF58780,LHFLORIDA,5611,18.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/81811/124567104,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5611/Visit/18/QRSF58780/field_45_photo.jpg?77086,Evap. After Cleaning,2025-04-03 00:00:00
GOOD,"The cube separator grid is visible and properly installed between the evaporator and bin, with parallel dividers intact and in correct position.",182791,Ice Machine,J10215K,KM-1900SRK3,QRSF58780,LHFLORIDA,5611,18.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/81811/124567104,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5611/Visit/18/QRSF58780/field_282_photo.jpg?70446,Ice Machine Cleaned and Disassembled,2025-04-03 00:00:00
GOOD,The cube separator grid is properly installed between the evaporator and bin with parallel dividers intact and undamaged.,182791,Ice Machine,J10215K,KM-1900SRK3,QRSF58780,LHFLORIDA,5611,18.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/81811/124567104,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5611/Visit/18/QRSF58780/field_424_photo.jpg?2452,Ice machine components Re-Assembled,2025-04-03 00:00:00
GOOD,The cube separator is visible and appears to be properly installed with no visible damage or deterioration.,182791,Ice Machine,J10215K,KM-1900SRK3,QRSF58780,LHFLORIDA,5611,19.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/84078/128023872,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5611/Visit/19/QRSF58780/field_285_photo.jpg?70339,Before Cleaning drop zone,2025-06-12 00:00:00
GOOD,Cube separator is properly installed between the evaporator and bin with intact plastic dividers in correct position.,183697,Ice Machine,"""TAGS WORN""","""TAGS WORN""",QRSF58914,LHFLORIDA,5132,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/56782/864932736,https://storage.googleapis.com/dev_customer_images//rebuild/Longhorn/5132/Visit/3/QRSF58914/field_18_photo.jpg,Ice Machine Hose,2023-04-18 00:00:00
GOOD,"The cube separator is properly installed in its correct position between the evaporator and bin, appearing intact with no visible damage or cracks.",183697,Ice Machine,"""TAGS WORN""","""TAGS WORN""",QRSF58914,LHFLORIDA,5132,6.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/60862/927154560,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5132/Visit/6/QRSF58914/field_44_photo.jpg,Empty Bin After Cleaning,2023-08-14 00:00:00
GOOD,"The cube separator is visible in the center with its characteristic parallel grid dividers intact, properly positioned between the evaporator and bin area, showing no visible damage or misalignment.",183697,Ice Machine,"""TAGS WORN""","""TAGS WORN""",QRSF58914,LHFLORIDA,5132,12.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/68913/1049746368,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5132/Visit/12/QRSF58914/field_45_photo.jpg?43396,Evap. After Cleaning,2024-04-19 00:00:00
GOOD,"Two cube separators are properly installed between the evaporators and bin, with parallel grid dividers intact and correctly positioned.",183697,Ice Machine,"""TAGS WORN""","""TAGS WORN""",QRSF58914,LHFLORIDA,5132,14.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/72811/1109128704,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5132/Visit/14/QRSF58914/field_313_photo.jpg?7997,Before evap cleaning,2024-08-20 00:00:00
GOOD,Cube separators are clearly visible on both sides with intact parallel dividers properly positioned between the evaporators and bin area.,183697,Ice Machine,"""TAGS WORN""","""TAGS WORN""",QRSF58914,LHFLORIDA,5132,14.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/72811/1109128704,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5132/Visit/14/QRSF58914/field_45_photo.jpg?91080,Evap. After Cleaning,2024-08-20 00:00:00
GOOD,"Cube separators are properly installed with no visible damage, clean grid dividers, and correct positioning between the evaporator and bin.",183697,Ice Machine,"""TAGS WORN""","""TAGS WORN""",QRSF58914,LHFLORIDA,5132,16.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/75775/1154313600,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5132/Visit/16/QRSF58914/field_45_photo.jpg?28083,Evap. After Cleaning,2024-10-28 00:00:00
GOOD,"The blue cube separator is visible and properly installed in the center of the ice machine cavity between the evaporator and bin area, showing no visible damage or obstruction.",183697,Ice Machine,"""TAGS WORN""","""TAGS WORN""",QRSF58914,LHFLORIDA,5132,18.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/79616/1212831744,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5132/Visit/18/QRSF58914/field_45_photo.jpg?61403,Evap. After Cleaning,2025-02-13 00:00:00
GOOD,Cube separator grid is visible beneath the ice and appears properly installed with no visible damage or cracks.,183697,Ice Machine,"""TAGS WORN""","""TAGS WORN""",QRSF58914,LHFLORIDA,5132,18.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/79616/1212831744,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5132/Visit/18/QRSF58914/field_46_photo.jpg?52597,New Ice,2025-02-13 00:00:00
GOOD,"The white plastic cube separator grid is visible and properly installed between the evaporator and bin area, with parallel dividers intact and in correct position.",183697,Ice Machine,"""TAGS WORN""","""TAGS WORN""",QRSF58914,LHFLORIDA,5132,19.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/81785/124567104,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5132/Visit/19/QRSF58914/field_4_photo.jpg?72900,Drop Zone Wiped Down,2025-04-08 00:00:00
GOOD,"The cube separators are properly installed in the correct position between the evaporator and bin, with parallel dividers intact and undamaged.",183697,Ice Machine,"""TAGS WORN""","""TAGS WORN""",QRSF58914,LHFLORIDA,5132,19.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/81785/124567104,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5132/Visit/19/QRSF58914/field_282_photo.jpg?24492,Ice Machine Cleaned and Disassembled,2025-04-08 00:00:00
GOOD,Cube separator grid is clearly visible with parallel vertical dividers intact and properly installed between the evaporator and bin area.,183697,Ice Machine,"""TAGS WORN""","""TAGS WORN""",QRSF58914,LHFLORIDA,5132,19.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/81785/124567104,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5132/Visit/19/QRSF58914/field_375_photo.jpg?52592,Ice thickness probe adjustment,2025-04-08 00:00:00
GOOD,"Cube separator is properly installed with intact plastic grid structure and parallel dividers clearly visible, showing no damage or misalignment.",183697,Ice Machine,"""TAGS WORN""","""TAGS WORN""",QRSF58914,LHFLORIDA,5132,19.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/81785/124567104,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5132/Visit/19/QRSF58914/field_388_photo.jpg?40229,Ice thickness probe position after adjustment,2025-04-08 00:00:00
GOOD,"Cube separator grid is properly installed with parallel dividers intact and clean, positioned correctly between evaporator and bin area.",193178,Ice Machine,N00111C,KM-1900SRJZ3,QRSF73038,Olive Garden Oklahoma,6499,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/65320/995055360,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6499/Visit/1/QRSF73038/field_227_photo.jpg,Cube Guide Mounting,2023-10-23 00:00:00
GOOD,"Cube separator grid is visible on the left side, properly installed with parallel dividers intact and no visible damage or missing sections.",193178,Ice Machine,N00111C,KM-1900SRJZ3,QRSF73038,Olive Garden Oklahoma,6499,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/65320/995055360,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6499/Visit/1/QRSF73038/field_166_photo.jpg,Remote unit,2023-10-23 00:00:00
GOOD,"Cube separator is properly installed with vertical divider grid intact, securely mounted with blue fasteners, and shows no visible damage or wear.",193178,Ice Machine,N00111C,KM-1900SRJZ3,QRSF73038,Olive Garden Oklahoma,6499,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/70783/1078264704,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6499/Visit/3/QRSF73038/field_282_photo.jpg?45054,Ice Machine Cleaned and Disassembled,2024-05-06 00:00:00
GOOD,"Multiple cube separators are visible on the work surface, appearing to be plastic grid components with parallel dividers in good condition, laid out for service inspection.",193178,Ice Machine,N00111C,KM-1900SRJZ3,QRSF73038,Olive Garden Oklahoma,6499,4.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/77712/1183819584,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6499/Visit/4/QRSF73038/field_368_photo.jpg?56244,Components in cleaning solution,2024-12-02 00:00:00
GOOD,Multiple cube separators are visible and properly installed in their vertical positions with no visible damage or deformation.,193178,Ice Machine,N00111C,KM-1900SRJZ3,QRSF73038,Olive Garden Oklahoma,6499,4.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/77712/1183819584,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6499/Visit/4/QRSF73038/field_282_photo.jpg?47897,Ice Machine Cleaned and Disassembled in cleaner,2024-12-02 00:00:00
GOOD,Cube separator grid is properly installed with all dividers intact and no visible damage or missing components.,193178,Ice Machine,N00111C,KM-1900SRJZ3,QRSF73038,Olive Garden Oklahoma,6499,4.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/77712/1183819584,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6499/Visit/4/QRSF73038/field_45_photo.jpg?55729,Evap. After Cleaning,2024-12-02 00:00:00
GOOD,Multiple cube separators are visible and properly installed in the evaporator section with no visible damage or deformation.,193178,Ice Machine,N00111C,KM-1900SRJZ3,QRSF73038,Olive Garden Oklahoma,6499,5.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88345/134567040,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6499/Visit/5/QRSF73038/field_313_photo.jpg?69789,Before evap cleaning,2025-10-13 00:00:00
GOOD,Cube separator is properly installed in the bin with intact parallel dividers and correct positioning between the evaporator and storage area.,193178,Ice Machine,N00111C,KM-1900SRJZ3,QRSF73038,Olive Garden Oklahoma,6499,5.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88345/134567040,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6499/Visit/5/QRSF73038/field_17_photo.jpg?56689,Before cleaning,2025-10-13 00:00:00
GOOD,"The cube separators are visible as parallel plastic grid dividers properly installed in the evaporator section, appearing intact and correctly positioned between the evaporator and bin area.",193178,Ice Machine,N00111C,KM-1900SRJZ3,QRSF73038,Olive Garden Oklahoma,6499,5.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88345/134567040,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6499/Visit/5/QRSF73038/field_45_photo.jpg?51473,Evap. After Cleaning,2025-10-13 00:00:00
GOOD,Cube separators (green/light colored plastic grids) are visible in the ice bin and appear properly installed without visible damage or deformation.,193518,Ice Machine,N00120C,KM-1900SRJZ3,QRSF73044,Olive Garden Oklahoma,6499,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/65320/995055360,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6499/Visit/2/QRSF73044/field_203_photo.jpg,Photo,2023-10-27 00:00:00
GOOD,Cube separator is properly installed with parallel dividers intact and no visible damage or obstruction.,193518,Ice Machine,N00120C,KM-1900SRJZ3,QRSF73044,Olive Garden Oklahoma,6499,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/65320/995055360,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6499/Visit/2/QRSF73044/field_227_photo.jpg,Cube Guide Mounting,2023-10-27 00:00:00
